zip,city,state,lat,long
20755,fort george g meade,MD,39.10578,-76.74679
20757,temple hills,MD,39.10578,-76.74679
20758,friendship,MD,38.73334,-76.59306
20759,fulton,MD,39.15479,-76.92854
20762,andrews air force base,MD,38.80731,-76.87482
20763,savage,MD,39.13501,-76.81666
20764,shady side,MD,38.83375,-76.51148
20765,galesville,MD,38.84459,-76.54561
20768,greenbelt,MD,38.84459,-76.54561
20769,glenn dale,MD,38.99349,-76.81993
20770,greenbelt,MD,39.00431,-76.87938
20771,greenbelt,MD,39.00431,-76.87938
20772,upper marlboro,MD,38.7798,-76.76624
20773,upper marlboro,MD,38.7798,-76.76624
20774,upper marlboro,MD,38.87526,-76.77388
20775,upper marlboro,MD,38.87526,-76.77388
20776,harwood,MD,38.87091,-76.60779
20777,highland,MD,39.17484,-76.96788
20778,west river,MD,38.83719,-76.56515
20779,tracys landing,MD,38.76573,-76.57682
20781,hyattsville,MD,38.94319,-76.93649
20782,hyattsville,MD,38.96476,-76.96492
20783,hyattsville,MD,38.99911,-76.9688
20784,hyattsville,MD,38.951,-76.89043
20785,hyattsville,MD,38.91808,-76.88202
20787,hyattsville,MD,38.91808,-76.88202
20788,hyattsville,MD,38.91808,-76.88202
20790,capitol heights,MD,38.91808,-76.88202
20791,capitol heights,MD,38.91808,-76.88202
20792,upper marlboro,MD,38.91808,-76.88202
20794,jessup,MD,39.15015,-76.78894
20797,southern md facility,MD,39.15015,-76.78894
20799,capitol heights,MD,39.15015,-76.78894
20810,bethesda,MD,39.15015,-76.78894
20811,bethesda,MD,39.15015,-76.78894
20812,glen echo,MD,38.96671,-77.14339
20813,bethesda,MD,38.96671,-77.14339
20814,bethesda,MD,39.00494,-77.102
20815,chevy chase,MD,38.98366,-77.0786
20816,bethesda,MD,38.95591,-77.11853
20817,bethesda,MD,38.99815,-77.14857
20818,cabin john,MD,38.97397,-77.16241
20824,bethesda,MD,38.97397,-77.16241
20825,chevy chase,MD,38.97397,-77.16241
20827,bethesda,MD,38.97397,-77.16241
20830,olney,MD,38.97397,-77.16241
20832,olney,MD,39.15117,-77.07259
20833,brookeville,MD,39.20518,-77.05526
20837,poolesville,MD,39.11259,-77.40682
20838,barnesville,MD,39.22621,-77.37236
20839,beallsville,MD,39.18351,-77.42256
20841,boyds,MD,39.19019,-77.32336
20842,dickerson,MD,39.21077,-77.42556
20847,rockville,MD,39.21077,-77.42556
20848,rockville,MD,39.21077,-77.42556
20849,rockville,MD,39.21077,-77.42556
20850,rockville,MD,39.09129,-77.18086
20851,rockville,MD,39.07844,-77.12187
20852,rockville,MD,39.05151,-77.12458
20853,rockville,MD,39.10234,-77.09516
20854,potomac,MD,39.03376,-77.22046
20855,derwood,MD,39.13711,-77.13241
20857,rockville,MD,39.13711,-77.13241
20859,potomac,MD,39.13711,-77.13241
20860,sandy spring,MD,39.14841,-77.02847
20861,ashton,MD,39.15249,-76.99751
20862,brinklow,MD,39.18359,-77.01946
20866,burtonsville,MD,39.10945,-76.93354
20868,spencerville,MD,39.12586,-76.96844
20871,clarksburg,MD,39.26092,-77.28324
20872,damascus,MD,39.29147,-77.2177
20874,germantown,MD,39.12972,-77.2975
20875,germantown,MD,39.12972,-77.2975
20876,germantown,MD,39.20789,-77.23297
20877,gaithersburg,MD,39.14088,-77.18824
20878,gaithersburg,MD,39.11253,-77.25142
20879,gaithersburg,MD,39.16918,-77.17603
20880,washington grove,MD,39.13969,-77.17346
20882,gaithersburg,MD,39.23308,-77.14518
20883,gaithersburg,MD,39.23308,-77.14518
20884,gaithersburg,MD,39.23308,-77.14518
20885,gaithersburg,MD,39.23308,-77.14518
20886,montgomery village,MD,39.1798,-77.19343
20889,bethesda,MD,39.1798,-77.19343
20891,kensington,MD,39.1798,-77.19343
20892,bethesda,MD,39.1798,-77.19343
20894,bethesda,MD,39.1798,-77.19343
20895,kensington,MD,39.02674,-77.07756
20896,garrett park,MD,39.03621,-77.09344
20897,suburb maryland fac,MD,39.03621,-77.09344
20898,gaithersburg,MD,39.03621,-77.09344
20899,gaithersburg,MD,39.14384,-77.2162
20901,silver spring,MD,39.02146,-77.00907
20902,silver spring,MD,39.04373,-77.04224
20903,silver spring,MD,39.0205,-76.98125
20904,silver spring,MD,39.06662,-76.97973
20905,silver spring,MD,39.11198,-76.99293
20906,silver spring,MD,39.08674,-77.05664
20907,silver spring,MD,39.08674,-77.05664
20908,silver spring,MD,39.08674,-77.05664
20910,silver spring,MD,39.00219,-77.03635
20911,silver spring,MD,39.00219,-77.03635
20912,takoma park,MD,38.98215,-77.00128
20913,takoma park,MD,38.98215,-77.00128
20914,silver spring,MD,38.98215,-77.00128
20915,silver spring,MD,38.98215,-77.00128
20916,silver spring,MD,38.98215,-77.00128
20918,silver spring,MD,38.98215,-77.00128
20993,silver spring,MD,38.98215,-77.00128
20997,silver spring,MD,38.98215,-77.00128
21001,aberdeen,MD,39.51075,-76.20061
21005,aberdeen proving ground,MD,39.47415,-76.1189
21009,abingdon,MD,39.47049,-76.29407
21010,gunpowder,MD,39.3898,-76.29092
21012,arnold,MD,39.0453,-76.49706
21013,baldwin,MD,39.50906,-76.48647
21014,bel air,MD,39.53663,-76.35169
21015,bel air,MD,39.54681,-76.29604
21017,belcamp,MD,39.47622,-76.23691
21018,benson,MD,39.47622,-76.23691
21020,boring,MD,39.47622,-76.23691
21022,brooklandville,MD,39.47622,-76.23691
21023,butler,MD,39.47622,-76.23691
21027,chase,MD,39.47622,-76.23691
21028,churchville,MD,39.568,-76.24246
21029,clarksville,MD,39.2056,-76.953
21030,cockeysville,MD,39.4919,-76.66767
21031,hunt valley,MD,39.48719,-76.65794
21032,crownsville,MD,39.03375,-76.60412
21034,darlington,MD,39.65065,-76.22116
21035,davidsonville,MD,38.93689,-76.63735
21036,dayton,MD,39.23372,-77.00258
21037,edgewater,MD,38.91547,-76.54423
21040,edgewood,MD,39.43315,-76.29516
21041,ellicott city,MD,39.43315,-76.29516
21042,ellicott city,MD,39.2703,-76.89282
21043,ellicott city,MD,39.25753,-76.7979
21044,columbia,MD,39.21033,-76.88381
21045,columbia,MD,39.20617,-76.82747
21046,columbia,MD,39.17356,-76.84188
21047,fallston,MD,39.52804,-76.43925
21048,finksburg,MD,39.49525,-76.91035
21050,forest hill,MD,39.5857,-76.39227
21051,fork,MD,39.47211,-76.45391
21052,fort howard,MD,39.20675,-76.44568
21053,freeland,MD,39.69257,-76.71562
21054,gambrills,MD,39.02176,-76.67327
21056,gibson island,MD,39.07602,-76.44033
21057,glen arm,MD,39.45048,-76.50649
21060,glen burnie,MD,39.168,-76.58374
21061,glen burnie,MD,39.16176,-76.62972
21062,glen burnie,MD,39.16176,-76.62972
21065,hunt valley,MD,39.16176,-76.62972
21071,glyndon,MD,39.48163,-76.81091
21074,hampstead,MD,39.61737,-76.8436
21075,elkridge,MD,39.2035,-76.75183
21076,hanover,MD,39.16684,-76.72158
21077,harmans,MD,39.15605,-76.69762
21078,havre de grace,MD,39.56949,-76.14799
21082,hydes,MD,39.47921,-76.47713
21084,jarrettsville,MD,39.61638,-76.46409
21085,joppa,MD,39.44789,-76.35469
21087,kingsville,MD,39.44771,-76.4157
21088,lineboro,MD,39.44771,-76.4157
21090,linthicum heights,MD,39.20923,-76.66809
21092,long green,MD,39.20923,-76.66809
21093,lutherville timonium,MD,39.43979,-76.64088
21094,lutherville timonium,MD,39.43979,-76.64088
21098,hanover,MD,39.43979,-76.64088
21102,manchester,MD,39.68683,-76.8467
21104,marriottsville,MD,39.3496,-76.90651
21105,maryland line,MD,39.71395,-76.65127
21106,mayo,MD,39.71395,-76.65127
21108,millersville,MD,39.08957,-76.62209
21111,monkton,MD,39.57725,-76.58179
